source_airport_id,destination_airport_id,distance,icao,iata
3473,3520,1225.3833173209423,AAL,AA
3473,3670,694.0745350341293,AAL,AA
3473,3576,1385.7594987966356,AAL,AA
3473,3830,792.8675457660692,AAL,AA
1824,3876,2501.3680138604623,AAL,AA
1824,3670,1512.0175266993328,AAL,AA
1824,3484,2502.787597828597,AAL,AA
1824,3576,2052.99327984427,AAL,AA
1824,3830,2721.737476499762,AAL,AA
1824,3462,2018.8920584661666,AAL,AA
3826,3670,757.1360662153253,AAL,AA
4101,3484,1016.3218905007898,AAL,AA
1863,3576,1640.0713341551213,AAL,AA
4115,3876,599.5800030907701,AAL,AA
4115,3670,999.9952652019151,AAL,AA
1930,3576,330.27297718012346,AAL,AA
4050,3670,695.8807217761752,AAL,AA
4050,3830,805.3435038957398,AAL,AA
4011,3876,1187.3094499198573,AAL,AA
4011,3520,654.3527197408849,AAL,AA
4011,3752,465.7806220348629,AAL,AA
3576,2874,2141.5874205131295,AAL,AA
3576,2699,6186.009200688379,AAL,AA
3576,3682,960.1333655381164,AAL,AA
3576,2895,1830.1467383633717,AAL,AA
3576,1218,7553.2601552214755,AAL,AA
3576,4069,1683.3411024565546,AAL,AA
3576,3825,1927.916201485914,AAL,AA
3576,2875,2595.8688675187514,AAL,AA
3576,3811,1066.5364262396638,AAL,AA
3576,3690,1300.8704718258996,AAL,AA
3576,2709,2437.6056385423503,AAL,AA
3576,3448,2030.5419127288028,AAL,AA
3576,2531,5814.137180497346,AAL,AA
3576,3849,1527.643698703054,AAL,AA
3576,1957,1237.0718135317743,AAL,AA
3576,2851,2195.8562074646643,AAL,AA
3576,1382,7379.686956057498,AAL,AA
3576,3806,791.33644180263,AAL,AA
3576,3486,1744.5466667880821,AAL,AA
3576,2715,2511.8232310845688,AAL,AA
3576,3876,1050.569762740592,AAL,AA
3576,3759,1599.631332970501,AAL,AA
3576,2537,6401.711791737374,AAL,AA
3576,1852,855.9127382735958,AAL,AA
3576,2897,1925.189639931318,AAL,AA
3576,3488,1531.298219228452,AAL,AA
3576,2545,6619.60795384094,AAL,AA
3576,1800,897.1281584840364,AAL,AA
3576,3520,1485.2553487809007,AAL,AA
3576,3751,2751.75517258997,AAL,AA
3576,3670,1804.1770658000282,AAL,AA
3576,3645,1849.1389289059932,AAL,AA
3576,345,7612.042143288441,AAL,AA
3576,1943,363.735145336401,AAL,AA
3576,3494,1752.5471937031941,AAL,AA
3576,3875,202.15181427840398,AAL,AA
3576,3988,7126.848341840099,AAL,AA
3576,2878,2364.9081454401953,AAL,AA
3576,1948,180.6964848017428,AAL,AA
3576,1926,731.8731324806436,AAL,AA
3576,1941,510.7067717607919,AAL,AA
3576,2560,6724.722602837634,AAL,AA
3576,2882,2475.02979726378,AAL,AA
3576,3472,475.6616480359793,AAL,AA
3576,2564,6580.910798485572,AAL,AA
3576,4008,1147.5894040970998,AAL,AA
3576,1767,1641.8340021131305,AAL,AA
3576,2673,3111.739565388814,AAL,AA
3576,3714,1487.819169660708,AAL,AA
3576,3550,1551.1322440469044,AAL,AA
3576,3585,1647.6891469082864,AAL,AA
3576,3712,540.9558892898675,AAL,AA
3576,3797,1759.0796958205615,AAL,AA
3576,1779,946.4395478556007,AAL,AA
3576,3877,3498.04785745733,AAL,AA
3576,3484,3766.8210516816234,AAL,AA
3576,3697,1770.348050325674,AAL,AA
3576,507,7116.850947544403,AAL,AA
3576,2789,4223.586558216202,AAL,AA
3576,1881,1780.2418910761426,AAL,AA
3576,2762,4888.454072800019,AAL,AA
3576,1759,1428.8257372051753,AAL,AA
3576,1229,7115.172605966093,AAL,AA
3576,2551,3880.966267299267,AAL,AA
3576,2848,1920.893013617151,AAL,AA
3576,1780,847.5948004156942,AAL,AA
3576,3878,310.31857135352624,AAL,AA
3576,2745,2245.532075193459,AAL,AA
3576,3473,1385.7594987966356,AAL,AA
3576,1824,2052.99327984427,AAL,AA
3576,1863,1640.0713341551213,AAL,AA
3576,1930,330.27297718012346,AAL,AA
3576,3858,2420.769867275967,AAL,AA
3576,3861,1085.8016661519794,AAL,AA
3576,2816,7217.7982990842465,AAL,AA
3576,1524,7928.839939879377,AAL,AA
3576,1953,296.12129352768795,AAL,AA
3576,3830,1932.1912282916844,AAL,AA
3576,3611,1295.1177324305079,AAL,AA
3576,1897,1150.1794028781871,AAL,AA
3576,3752,1636.061650550179,AAL,AA
3576,3462,3171.7992575027106,AAL,AA
3576,3570,1636.206654091982,AAL,AA
3576,1754,931.5642134238273,AAL,AA
3576,3564,853.8799573572272,AAL,AA
3576,1761,1202.097830153386,AAL,AA
3576,2902,2616.2578402619997,AAL,AA
3576,2881,2215.165590015565,AAL,AA
3576,1871,1863.9243223899198,AAL,AA
3576,1760,1467.9302444264576,AAL,AA
3576,3626,1131.6914791145527,AAL,AA
3576,2610,6191.343185892609,AAL,AA
3576,3608,1333.5929047023446,AAL,AA
3576,1774,1237.1708727358675,AAL,AA
3576,1892,1652.498885193125,AAL,AA
3576,3731,3646.610520361339,AAL,AA
3576,1772,1398.1740988771296,AAL,AA
3576,2650,6664.909366775054,AAL,AA
3576,4014,1470.2606310592728,AAL,AA
3576,1762,1367.0836436775792,AAL,AA
3576,3577,4384.342565845965,AAL,AA
3576,3469,4158.332305900998,AAL,AA
3576,1885,1806.6799939312866,AAL,AA
3576,2890,1683.8930942963093,AAL,AA
3576,2891,2046.711356203805,AAL,AA
3576,2621,6263.625438329381,AAL,AA
3576,1764,1222.4964125070796,AAL,AA
3576,3678,1723.616793070437,AAL,AA
3576,2883,1782.8464774608944,AAL,AA
3576,2884,1835.3747424039918,AAL,AA
3576,2899,1970.4764555694908,AAL,AA
3576,1776,1492.8289596467953,AAL,AA
3576,3698,649.1176557595937,AAL,AA
3576,3646,329.518102663701,AAL,AA
3576,3855,1881.622603981737,AAL,AA
3576,351,7999.502406756338,AAL,AA
3576,2688,2893.114919877818,AAL,AA
3576,2894,2425.0638758680075,AAL,AA
3576,146,2267.23661097368,AAL,AA
3576,193,1991.7234242041854,AAL,AA
3717,3876,1048.950053073787,AAL,AA
3717,3670,1375.1055785867936,AAL,AA
3717,3830,107.82562278907156,AAL,AA
3717,3752,1109.3747195026103,AAL,AA
3717,3462,2349.139889020362,AAL,AA
3671,3876,792.1119813766906,AAL,AA
4072,3670,1113.530198733105,AAL,AA
4072,3830,224.17282416209946,AAL,AA
1821,3670,1505.4159531026983,AAL,AA
3732,3670,470.3090458169214,AAL,AA
7081,3484,411.66522258750786,AAL,AA
3782,3876,847.1669654576356,AAL,AA
3782,3670,867.3008530432261,AAL,AA
3675,3830,488.71244715706007,AAL,AA
1353,507,990.3827843643194,AAL,AA
3948,3484,429.0501891248266,AAL,AA
3948,3462,962.0029971542342,AAL,AA
3459,3670,1323.828034731312,AAL,AA
3459,3830,174.67159613253622,AAL,AA
3858,3876,1497.7404763969378,AAL,AA
3858,3520,1496.5119504959482,AAL,AA
3858,3670,1374.1075497001057,AAL,AA
3858,3576,2420.769867275967,AAL,AA
3858,3830,537.5937607653766,AAL,AA
3858,3752,1576.1779076544258,AAL,AA
3858,3462,2053.9943086595945,AAL,AA
3861,3673,714.0909464058336,AAL,AA
3861,3876,1048.3863970839743,AAL,AA
3861,3520,1561.0891802325834,AAL,AA
3861,3670,720.2417469846598,AAL,AA
3861,3576,1085.8016661519794,AAL,AA
3861,3830,1350.7535152890732,AAL,AA
3861,3752,1752.8344912602304,AAL,AA
1825,3670,846.3863020214358,AAL,AA
346,507,942.6295315229836,AAL,AA
346,3752,6638.547497983285,AAL,AA
2816,3576,7217.7982990842465,AAL,AA
1524,3797,6419.892957161899,AAL,AA
1524,507,937.419716616528,AAL,AA
1524,3576,7928.839939879377,AAL,AA
3515,3876,251.74314471183834,AAL,AA
3515,3520,600.2263212359284,AAL,AA
3515,3752,763.5048150422064,AAL,AA
1826,3670,1411.6080467501054,AAL,AA
1826,3462,1274.0830106661576,AAL,AA
1960,3484,8901.759465543668,AAL,AA
1953,3876,1180.8487987165797,AAL,AA
1953,3520,1538.185428902248,AAL,AA
1953,3670,2092.6463487580713,AAL,AA
1953,3576,296.12129352768795,AAL,AA
1953,3752,1664.193567019098,AAL,AA
4059,507,6848.860661249342,AAL,AA
1354,507,1042.2260467464746,AAL,AA
521,507,405.40393028533924,AAL,AA
3942,3728,6474.049144835504,AAL,AA
3942,2279,340.5545253083374,AAL,AA
2279,3885,4654.177205172276,AAL,AA
2279,3448,10772.777045302306,AAL,AA
2279,2287,788.4446585733995,AAL,AA
2279,3670,10333.873749175098,AAL,AA
2279,2305,940.8212640467025,AAL,AA
2279,3199,3723.990400797583,AAL,AA
2279,3077,2965.447827089117,AAL,AA
2279,3728,6142.74131224622,AAL,AA
2279,3930,1258.2499444748667,AAL,AA
2279,2334,462.63574204149944,AAL,AA
2279,3797,10842.528799368794,AAL,AA
2279,2264,2430.2411743638695,AAL,AA
2279,3304,5414.944701200567,AAL,AA
2279,3484,8763.570578101799,AAL,AA
2279,3942,340.5545253083374,AAL,AA
2279,3830,10085.21048440797,AAL,AA
2279,2372,1039.3004905184175,AAL,AA
2279,3731,8934.394672892131,AAL,AA
2279,3205,4388.198053838743,AAL,AA
2279,3316,5363.555578059247,AAL,AA
2279,2276,2183.450439095067,AAL,AA
2279,156,7511.788634895597,AAL,AA
4386,3876,306.6550110854369,AAL,AA
4386,3520,450.7355741560204,AAL,AA
3453,3728,3877.5941225365277,AAL,AA
3453,3514,3829.0959864536458,AAL,AA
3453,3602,3954.606830985936,AAL,AA
3453,3456,3781.168963682695,AAL,AA
3453,3720,876.3481977327198,AAL,AA
3453,3462,1039.3796891363756,AAL,AA
3453,3577,1082.9004763772698,AAL,AA
3456,3670,5968.942856328364,AAL,AA
3456,3484,3999.8663005644225,AAL,AA
3456,3453,3781.168963682695,AAL,AA
3456,3462,4576.911439322646,AAL,AA
3456,3748,3792.1021337447123,AAL,AA
3456,3817,3870.4577096174494,AAL,AA
3863,3670,282.67770144359025,AAL,AA
3863,3484,1908.3314627537666,AAL,AA
3863,3830,1115.482361969095,AAL,AA
3454,3876,1469.3673367668475,AAL,AA
3454,3520,1625.8068971516695,AAL,AA
3454,3670,941.2590995696106,AAL,AA
3454,3830,668.6290666366523,AAL,AA
3454,3462,1669.396102952718,AAL,AA
3734,3670,1910.468808596358,AAL,AA
3734,3720,1352.3049824836228,AAL,AA
3734,3462,521.8768669869407,AAL,AA
3734,3577,1542.084007022676,AAL,AA
3830,4019,1797.9178726448513,AAL,AA
3830,5718,375.8350923947711,AAL,AA
3830,2170,10024.916659382247,AAL,AA
3830,3838,992.3288804074566,AAL,AA
3830,3682,977.4158730499515,AAL,AA
3830,2179,11700.918906412799,AAL,AA
3830,3673,1576.3186197395564,AAL,AA
3830,4039,196.3795226746566,AAL,AA
3830,3825,1258.3840587070445,AAL,AA
3830,4037,187.35527232937037,AAL,AA
3830,3690,660.2200172259463,AAL,AA
3830,3448,1392.6285773821626,AAL,AA
3830,3820,760.4862234021274,AAL,AA
3830,3849,999.0826812888739,AAL,AA
3830,1382,6671.634691374004,AAL,AA
3830,3578,807.8145392536682,AAL,AA
3830,4015,910.987589114737,AAL,AA
3830,4043,315.3405117130985,AAL,AA
3830,3486,507.12979862387135,AAL,AA
3830,3876,965.6536219140065,AAL,AA
3830,3759,475.326359346902,AAL,AA
3830,4049,218.15653191059738,AAL,AA
3830,3719,507.3927781588184,AAL,AA
3830,1852,2333.2411487212203,AAL,AA
3830,3488,425.8583649644875,AAL,AA
3830,4045,342.62520339992295,AAL,AA
3830,3627,386.5327385884703,AAL,AA
3830,4388,236.06754290571823,AAL,AA
3830,3520,983.7140496830276,AAL,AA
3830,3751,1427.6112099619997,AAL,AA
3830,3670,1292.0836320153148,AAL,AA
3830,11051,11470.859740166943,AAL,AA
3830,3729,480.6429505247414,AAL,AA
3830,3645,376.80808918082664,AAL,AA
3830,599,5901.8917529152495,AAL,AA
3830,345,6795.969389338446,AAL,AA
3830,3559,1989.7766963198967,AAL,AA
3830,4018,439.9205081144465,AAL,AA
3830,3494,1155.7401848081633,AAL,AA
3830,4292,895.7705288954241,AAL,AA
3830,1555,7750.228987034742,AAL,AA
3830,3533,1907.5167810936396,AAL,AA
3830,4089,358.85217938127255,AAL,AA
3830,4009,743.3579202382144,AAL,AA
3830,4041,251.9077365999979,AAL,AA
3830,3653,279.6153836803837,AAL,AA
3830,3685,219.96947486942523,AAL,AA
3830,3077,12536.491671430702,AAL,AA
3830,3589,1186.2167007996904,AAL,AA
3830,4113,823.149092623171,AAL,AA
3830,3550,1492.3131020541873,AAL,AA
3830,3457,945.7182879955711,AAL,AA
3830,3585,285.9134632595782,AAL,AA
3830,3712,1393.9750006551642,AAL,AA
3830,3797,1189.1593403738086,AAL,AA
3830,3877,2434.402786780384,AAL,AA
3830,3484,2805.2387550856474,AAL,AA
3830,4017,521.1388533511949,AAL,AA
3830,3697,1178.3668718316787,AAL,AA
3830,507,6350.820275205718,AAL,AA
3830,3660,890.4018247560153,AAL,AA
3830,4044,345.48588010185745,AAL,AA
3830,1229,6753.348062752591,AAL,AA
3830,478,6146.807301493761,AAL,AA
3830,1780,2779.418371353141,AAL,AA
3830,3458,647.7257735497017,AAL,AA
3830,3878,1621.8885925640504,AAL,AA
3830,3542,954.9467114232717,AAL,AA
3830,3473,792.8675457660692,AAL,AA
3830,1824,2721.737476499762,AAL,AA
3830,4050,805.3435038957398,AAL,AA
3830,3576,1932.1912282916844,AAL,AA
3830,3717,107.82562278907156,AAL,AA
3830,4072,224.17282416209946,AAL,AA
3830,3675,488.71244715706007,AAL,AA
3830,3459,174.67159613253622,AAL,AA
3830,3858,537.5937607653766,AAL,AA
3830,3861,1350.7535152890732,AAL,AA
3830,2279,10085.21048440797,AAL,AA
3830,3863,1115.482361969095,AAL,AA
3830,3454,668.6290666366523,AAL,AA
3830,3722,1845.7479145961354,AAL,AA
3830,3720,2794.7667214708504,AAL,AA
3830,3364,10574.203520230665,AAL,AA
3830,3752,1089.5365246773163,AAL,AA
3830,3462,2316.004028371563,AAL,AA
3830,4046,209.19327459950196,AAL,AA
3830,3570,662.970326823347,AAL,AA
3830,3839,2655.9838105457816,AAL,AA
3830,3406,11346.604099656892,AAL,AA
3830,1836,2875.827106145171,AAL,AA
3830,3626,1040.3726958672041,AAL,AA
3830,3608,1032.7943459568255,AAL,AA
3830,3807,2686.0630321826457,AAL,AA
3830,3622,848.1403697498662,AAL,AA
3830,4048,431.5996305131018,AAL,AA
3830,3793,1808.4383096211693,AAL,AA
3830,3731,2771.152616469942,AAL,AA
3830,3621,1679.2936464401762,AAL,AA
3830,4014,461.9758131256052,AAL,AA
3830,3577,2764.829388677578,AAL,AA
3830,3469,2967.2663027420617,AAL,AA
3830,4348,705.8969804966501,AAL,AA
3830,3748,2940.387552903326,AAL,AA
3830,1840,2912.4133234395117,AAL,AA
3830,2890,3341.401959952893,AAL,AA
3830,3536,2008.390533422461,AAL,AA
3830,3867,2775.0139313385666,AAL,AA
3830,3678,415.88161421820575,AAL,AA
3830,3753,700.6763205816875,AAL,AA
3830,3745,974.9883990616541,AAL,AA
3830,4040,342.8346384437219,AAL,AA
3830,3646,1633.0725569702438,AAL,AA
3830,3855,942.5002552842467,AAL,AA
3830,3636,2312.0621590334463,AAL,AA
3830,4023,360.4121766205397,AAL,AA
3830,351,7089.116262477837,AAL,AA
3830,3676,765.4009401191951,AAL,AA
3830,4356,840.7618026801941,AAL,AA
3830,79,636.9968029910832,AAL,AA
3830,146,1201.9905109479075,AAL,AA
3830,156,2834.5427220685474,AAL,AA
3830,178,2226.7463716655207,AAL,AA
3830,193,701.1331751099835,AAL,AA
3611,3876,465.8865321763713,AAL,AA
3611,3520,229.9666565762484,AAL,AA
3611,3670,1949.5269040588487,AAL,AA
3611,3797,466.8712069863666,AAL,AA
3611,3697,476.9952409355735,AAL,AA
3611,3576,1295.1177324305079,AAL,AA
3611,3752,341.8475865129739,AAL,AA
1386,3494,5863.53849703291,AAL,AA
1386,3797,5840.429222492426,AAL,AA
644,507,1199.0272613026632,AAL,AA
1657,507,2106.139974829187,AAL,AA
1897,3533,1161.5649303741081,AAL,AA
1897,3797,2459.7784618819887,AAL,AA
1897,3576,1150.1794028781871,AAL,AA
1831,3670,1535.1335642159604,AAL,AA
3722,3876,953.0662530471501,AAL,AA
3722,3520,1384.286273578992,AAL,AA
3722,3670,1774.0942808318769,AAL,AA
3722,3484,3746.8829713132404,AAL,AA
3722,3697,1670.1571618721766,AAL,AA
3722,3830,1845.7479145961354,AAL,AA
3722,3752,1535.4043237048215,AAL,AA
3720,3448,4076.8580984210626,AAL,AA
3720,3644,1317.8651433887503,AAL,AA
3720,3876,3668.577485765619,AAL,AA
3720,3520,3777.4314052053974,AAL,AA
3720,3670,2599.9451416291163,AAL,AA
3720,3484,1344.5864319600955,AAL,AA
3720,3582,1363.9529158142655,AAL,AA
3720,3453,876.3481977327198,AAL,AA
3720,3734,1352.3049824836228,AAL,AA
3720,3830,2794.7667214708504,AAL,AA
3720,3752,3866.8582178373717,AAL,AA
3720,3462,1626.8966995692153,AAL,AA
3720,3731,1504.2886402359545,AAL,AA
3720,3469,887.3708950512834,AAL,AA
3720,3748,917.4086975498923,AAL,AA
3720,3867,1386.087828829738,AAL,AA
3720,156,403.74570798280314,AAL,AA
3364,3830,10574.203520230665,AAL,AA
3364,3577,8688.81357756297,AAL,AA
3308,3304,325.5672238621995,AAL,AA
3351,3320,3611.5703053277975,AAL,AA
3351,3339,2703.751554729059,AAL,AA
3351,3361,3280.8378602164275,AAL,AA
6959,3876,326.10213332281415,AAL,AA
3633,3876,453.2405753497652,AAL,AA
3633,3752,323.91482138114634,AAL,AA
3752,4355,88.49231309569628,AAL,AA
3752,3864,342.0557171683315,AAL,AA
3752,580,6003.733460124839,AAL,AA
3752,3838,463.16077010231464,AAL,AA
3752,3941,8092.069148608432,AAL,AA
3752,3682,1072.7871628044004,AAL,AA
3752,2895,3089.7819518938013,AAL,AA
3752,3673,2301.6596058502614,AAL,AA
3752,4286,168.27114824813856,AAL,AA
3752,1218,6306.933165981315,AAL,AA
3752,4069,1263.4909435337688,AAL,AA
3752,3825,315.02101319606027,AAL,AA
3752,4129,267.4183823779067,AAL,AA
3752,3463,761.2946413822395,AAL,AA
3752,3811,1242.7493063170828,AAL,AA
3752,3690,1085.5087642357807,AAL,AA
3752,3448,450.64362523237514,AAL,AA
3752,302,6042.239245735735,AAL,AA
3752,3711,540.2085188158461,AAL,AA
3752,3820,448.9653054345131,AAL,AA
3752,3849,145.0136542804345,AAL,AA
3752,3561,842.1808666747056,AAL,AA
3752,4112,538.3054668157995,AAL,AA
3752,1382,5990.802434032512,AAL,AA
3752,4015,338.2257156394818,AAL,AA
3752,3806,887.091786019621,AAL,AA
3752,3486,583.7727738444096,AAL,AA
3752,3876,722.2772497603687,AAL,AA
3752,3759,652.9950801960856,AAL,AA
3752,1852,2370.4368017142633,AAL,AA
3752,3488,814.9576887840262,AAL,AA
3752,3627,766.5746022848982,AAL,AA
3752,3520,191.81857213944508,AAL,AA
3752,3751,2503.1770961756297,AAL,AA
3752,3670,2095.2090111162524,AAL,AA
3752,11051,10930.778344645827,AAL,AA
3752,3645,728.8635947464629,AAL,AA
3752,599,5258.723486123626,AAL,AA
3752,3946,289.9665394795243,AAL,AA
3752,4276,482.01176664337135,AAL,AA
3752,3494,128.9871500716628,AAL,AA
3752,1555,7024.078764882994,AAL,AA
3752,3533,1602.4112421453383,AAL,AA
3752,340,6346.43988326613,AAL,AA
3752,1926,2364.537160601473,AAL,AA
3752,534,5316.731982726746,AAL,AA
3752,4008,588.2801187659221,AAL,AA
3752,4034,828.8320948817903,AAL,AA
3752,3589,185.90759104228624,AAL,AA
3752,4006,252.2500430193221,AAL,AA
3752,3550,2131.85665830137,AAL,AA
3752,3845,666.7441717490807,AAL,AA
3752,3585,944.9561018768082,AAL,AA
3752,3584,208.42272317723538,AAL,AA
3752,3857,208.72060293275135,AAL,AA
3752,3947,308.8687353584844,AAL,AA
3752,3712,1196.5706424543873,AAL,AA
3752,3877,3498.3083711429795,AAL,AA
3752,3484,3860.6124835228866,AAL,AA
3752,3697,153.76581785058244,AAL,AA
3752,507,5696.13123490384,AAL,AA
3752,1638,5556.8767648405665,AAL,AA
3752,1229,5917.293178876829,AAL,AA
3752,478,5517.839764560211,AAL,AA
3752,1780,2392.4994630838078,AAL,AA
3752,3458,1668.5199013875788,AAL,AA
3752,3878,1390.102930938931,AAL,AA
3752,3542,134.5985612241694,AAL,AA
3752,4011,465.7806220348629,AAL,AA
3752,3576,1636.061650550179,AAL,AA
3752,3717,1109.3747195026103,AAL,AA
3752,3858,1576.1779076544258,AAL,AA
3752,3861,1752.8344912602304,AAL,AA
3752,346,6638.547497983285,AAL,AA
3752,3515,763.5048150422064,AAL,AA
3752,1953,1664.193567019098,AAL,AA
3752,3830,1089.5365246773163,AAL,AA
3752,3611,341.8475865129739,AAL,AA
3752,3722,1535.4043237048215,AAL,AA
3752,3720,3866.8582178373717,AAL,AA
3752,3633,323.91482138114634,AAL,AA
3752,3462,3336.538431392786,AAL,AA
3752,3570,430.04709817926897,AAL,AA
3752,1754,2034.313698169156,AAL,AA
3752,1760,2461.8618847526946,AAL,AA
3752,3641,382.76578295203916,AAL,AA
3752,3862,586.5056093534884,AAL,AA
3752,3626,542.8548467192784,AAL,AA
3752,3608,319.39889342527977,AAL,AA
3752,4016,499.87904098548194,AAL,AA
3752,3622,414.3711824211119,AAL,AA
3752,3793,1602.4966147736245,AAL,AA
3752,3731,3810.1889291160655,AAL,AA
3752,3621,2406.9246624317407,AAL,AA
3752,3613,1014.9720517068527,AAL,AA
3752,3642,172.0519766413358,AAL,AA
3752,4318,246.48281318440212,AAL,AA
3752,4014,926.4993835982482,AAL,AA
3752,1762,2446.2487362655456,AAL,AA
3752,3577,3821.908378640802,AAL,AA
3752,3469,4052.2594581153216,AAL,AA
3752,2890,2545.633965954586,AAL,AA
3752,3536,3096.2612714911006,AAL,AA
3752,3678,1307.4618393854942,AAL,AA
3752,2883,2592.388128041581,AAL,AA
3752,3661,205.4520520482828,AAL,AA
3752,2899,2695.990569862899,AAL,AA
3752,3745,367.73482167084256,AAL,AA
3752,1590,9277.922554026865,AAL,AA
3752,3646,1484.389564652399,AAL,AA
3752,3676,891.7961265101702,AAL,AA
3752,1551,6826.362582328564,AAL,AA
3752,73,1112.7567648333463,AAL,AA
3752,100,607.765044014264,AAL,AA
3752,111,830.5956366954917,AAL,AA
3752,146,635.1890685485191,AAL,AA
3752,193,558.6040615342367,AAL,AA
3752,1678,6467.124062289327,AAL,AA
3462,4019,528.3001100618885,AAL,AA
3462,3774,4105.999342461357,AAL,AA
3462,3682,2551.921993142819,AAL,AA
3462,3673,1402.4672517305166,AAL,AA
3462,3558,683.8455940728236,AAL,AA
3462,3495,1185.4062432774983,AAL,AA
3462,3448,3697.8918575652106,AAL,AA
3462,3644,593.0694419660055,AAL,AA
3462,3849,3213.314068092957,AAL,AA
3462,3876,2851.557028740194,AAL,AA
3462,3759,2685.8271292142845,AAL,AA
3462,1852,2833.5676137959867,AAL,AA
3462,3520,3181.260131050073,AAL,AA
3462,3751,969.6171189474558,AAL,AA
3462,3670,1395.4190308444458,AAL,AA
3462,3713,566.3457630002558,AAL,AA
3462,3729,1849.2128088116096,AAL,AA
3462,3645,2686.9707429913,AAL,AA
3462,3559,558.3334463423566,AAL,AA
3462,3494,3429.1842071851256,AAL,AA
3462,3687,793.9159339890732,AAL,AA
3462,4261,192.28435036904904,AAL,AA
3462,3533,3172.440640965218,AAL,AA
3462,1804,1674.9041449567299,AAL,AA
3462,3467,1645.6904969206441,AAL,AA
3462,4063,706.0599031675029,AAL,AA
3462,3728,4693.753578079059,AAL,AA
3462,3550,1622.7722031896687,AAL,AA
3462,3585,2393.528509178462,AAL,AA
3462,3797,3461.9728771022305,AAL,AA
3462,3514,4602.014107939305,AAL,AA
3462,3877,411.30651682305745,AAL,AA
3462,3484,595.0232482858237,AAL,AA
3462,3582,570.6402562925614,AAL,AA
3462,507,8472.316460594604,AAL,AA
3462,3602,4792.49561107533,AAL,AA
3462,3458,1678.7968718388981,AAL,AA
3462,3878,2972.9974080244865,AAL,AA
3462,1824,2018.8920584661666,AAL,AA
3462,3576,3171.7992575027106,AAL,AA
3462,3717,2349.139889020362,AAL,AA
3462,3948,962.0029971542342,AAL,AA
3462,3858,2053.9943086595945,AAL,AA
3462,1826,1274.0830106661576,AAL,AA
3462,3453,1039.3796891363756,AAL,AA
3462,3456,4576.911439322646,AAL,AA
3462,3454,1669.396102952718,AAL,AA
3462,3734,521.8768669869407,AAL,AA
3462,3830,2316.004028371563,AAL,AA
3462,3720,1626.8966995692153,AAL,AA
3462,3752,3336.538431392786,AAL,AA
3462,3570,2916.2426444099397,AAL,AA
3462,3839,418.90530218692123,AAL,AA
3462,1836,1568.8228129765653,AAL,AA
3462,3807,967.7054221403451,AAL,AA
3462,3731,489.1600615240607,AAL,AA
3462,3621,1355.6479809234772,AAL,AA
3462,3949,731.20706642823,AAL,AA
3462,5768,817.9564698228161,AAL,AA
3462,3577,1783.8091898617845,AAL,AA
3462,3469,1047.2044773257703,AAL,AA
3462,3748,999.7631432271361,AAL,AA
3462,1840,1166.3471168929202,AAL,AA
3462,3536,818.6553819293131,AAL,AA
3462,3817,1041.1650195453337,AAL,AA
3462,3867,543.8411423215246,AAL,AA
3462,3678,2029.0766311045813,AAL,AA
3462,3646,2875.950133715085,AAL,AA
3462,3636,177.7081493096129,AAL,AA
3462,49,2216.0066487585664,AAL,AA
3462,3596,257.05709098999205,AAL,AA
3462,156,1982.6063937906572,AAL,AA
3462,178,1974.8176060734631,AAL,AA
3462,1856,2053.569546096972,AAL,AA
4046,3670,1083.7380461542648,AAL,AA
4046,3830,209.19327459950196,AAL,AA
3570,3825,652.163546252171,AAL,AA
3570,3448,797.4499439249962,AAL,AA
3570,3876,590.7857786409614,AAL,AA
3570,3520,328.99098527352197,AAL,AA
3570,3670,1717.6203489312607,AAL,AA
3570,3797,545.9073308891327,AAL,AA
3570,3484,3433.860900723928,AAL,AA
3570,3697,538.1261416343883,AAL,AA
3570,3576,1636.206654091982,AAL,AA
3570,3830,662.970326823347,AAL,AA
3570,3752,430.04709817926897,AAL,AA
3570,3462,2916.2426444099397,AAL,AA
3570,3626,528.9322829486074,AAL,AA
3570,3678,890.0701751428569,AAL,AA
1754,3876,1718.3273822288174,AAL,AA
1754,3670,2734.956502929914,AAL,AA
1754,3576,931.5642134238273,AAL,AA
1754,3752,2034.313698169156,AAL,AA
2665,2647,1298.1746959590348,AAL,AA
3564,3876,786.7114027805737,AAL,AA
3564,3520,1314.8987851130767,AAL,AA
3564,3670,970.9512677735688,AAL,AA
3564,3576,853.8799573572272,AAL,AA
2599,3576,6943.356906831643,AAL,AA
1761,3576,1202.097830153386,AAL,AA
2902,3576,2616.2578402619997,AAL,AA
4075,2006,4097.927002583002,AAL,AA
4075,3484,6618.783646060007,AAL,AA
1587,507,1045.4349464340446,AAL,AA
1562,507,1187.437973270622,AAL,AA
3839,3670,1810.3838370488427,AAL,AA
3839,3830,2655.9838105457816,AAL,AA
3839,3462,418.90530218692123,AAL,AA
3839,3469,677.3561588691958,AAL,AA
2881,3576,2215.165590015565,AAL,AA
2881,2890,533.0143902880322,AAL,AA
1871,3670,3213.6138377705242,AAL,AA
1871,3576,1863.9243223899198,AAL,AA
1760,3876,2230.007856024078,AAL,AA
1760,3576,1467.9302444264576,AAL,AA
1760,3752,2461.8618847526946,AAL,AA
2372,2279,1039.3004905184175,AAL,AA
3641,3876,1101.1588603593982,AAL,AA
3641,3520,574.5268150371727,AAL,AA
3641,3752,382.76578295203916,AAL,AA
